    -11827.9433,    -23219.3201, -11391.3768
    -11833.7475,    -23221.1710, -11387.4234
    -11840.4985,    -23223.4270, -11382.9285
    -11846.5851,    -23225.1906, -11378.6055
    -11852.1202,    -23227.8692, -11375.7490
    -11862.2372,    -23232.5699, -11370.3327
    -11868.2234,    -23234.3571, -11366.1337
    -11874.7539,    -23235.7738, -11361.0199
    -11881.1827,    -23237.0211, -11355.8384
    -11888.9252,    -23239.4722, -11350.5470
    -11898.9675,    -23242.5741, -11343.6067
    -11908.5108,    -23244.9085, -11336.3976
    -11916.1591,    -23246.8877, -11330.7286
    -11923.9346,    -23248.5650, -11324.6304
    -11931.6660,    -23251.7345, -11320.0685
    -11938.9768,    -23253.4812, -11314.5043
    -11947.5906,    -23255.6622, -11308.0716
    -11956.6145,    -23259.0546, -11302.4402
    -11966.0096,    -23261.9452, -11295.9356
    -11973.7626,    -23265.2333, -11291.4707
    -11981.5973,    -23266.9009, -11285.3036
    -11990.0232,    -23268.8653, -11278.8421
    -11998.8448,    -23271.8336, -11272.9888
    -12007.7131,    -23274.6927, -11266.9796
    -12016.2926,    -23276.3446, -11260.0519
    -12023.6813,    -23277.6943, -11254.0130
    -12031.9846,    -23280.2768, -11248.2922
    -12040.1397,    -23282.9321, -11242.7923
    -12047.0846,    -23284.3550, -11237.2704
    -12055.3498,    -23287.3200, -11231.9703
    -12065.1465,    -23290.7606, -11225.6140
    -12076.7914,    -23294.3083, -11217.5169
    -12088.0769,    -23297.2303, -11209.1534
    -12098.4847,    -23300.8276, -11202.3429
    -12109.2768,    -23304.4965, -11195.2196
    -12121.3235,    -23309.0494, -11187.7259
    -12132.6655,    -23312.5826, -11179.9170
    -12144.1130,    -23316.9753, -11172.8624
    -12157.6512,    -23322.0466, -11164.3953
    -12169.2388,    -23325.5441, -11156.3053
    -12179.9652,    -23329.8639, -11149.8987
    -12190.8175,    -23335.6656, -11144.8481
    -12200.3221,    -23338.8485, -11138.5264
    -12210.3152,    -23341.8105, -11131.4953
    -12221.3207,    -23345.1227, -11123.8019
    -12232.6164,    -23349.6194, -11117.0029
    -12243.4430,    -23352.8105, -11109.3675
    -12250.4652,    -23355.8058, -11105.3406
    -12258.6768,    -23357.9113, -11099.2346
    -12266.9144,    -23361.0257, -11094.1113
    -12276.3530,    -23363.8759, -11087.5229
    -12287.5948,    -23368.3720, -11080.7772
    -12298.2697,    -23371.9722, -11073.7025
    -12305.4832,    -23375.0461, -11069.5629
    -12314.6767,    -23377.6823, -11063.0055
    -12325.6349,    -23381.5933, -11055.9584
    -12335.8496,    -23386.2050, -11050.3553
    -12345.9401,    -23390.1755, -11044.2354
    -12358.0303,    -23395.1318, -11037.1015
    -12371.0928,    -23399.9243, -11028.8315
    -12384.8751,    -23404.9417, -11020.0667
    -12398.2206,    -23410.3320, -11012.1114
    -12412.4788,    -23416.1150, -11003.6362
    -12424.9887,    -23421.0828, -10996.0941
    -12437.2563,    -23425.5732, -10988.3170
    -12447.0045,    -23430.3327, -10983.3282
    -12458.8872,    -23436.9349, -10978.0477
    -12470.7825,    -23440.6017, -10969.8193
    -12482.4024,    -23444.9694, -10962.5670
    -12492.3232,    -23448.4586, -10956.1355
    -12501.8029,    -23451.4922, -10949.6893
    -12510.8705,    -23454.8241, -10943.9536
    -12520.7556,    -23457.8590, -10937.1034
    -12532.2016,    -23461.8550, -10929.6534
    -12541.8493,    -23464.3550, -10922.5057
    -12551.5638,    -23468.3994, -10916.8356
    -12559.8665,    -23472.1027, -10912.2362
    -12568.5538,    -23474.6087, -10906.0549
    -12578.0478,    -23477.5977, -10899.5500
    -12587.8693,    -23480.8629, -10892.9936
    -12599.1554,    -23484.7899, -10885.6345
    -12607.8331,    -23488.3118, -10880.4787
    -12616.7243,    -23492.0456, -10875.3213
    -12624.8161,    -23494.7235, -10869.9074
    -12633.6796,    -23497.8979, -10864.2184
    -12641.7209,    -23500.7268, -10859.0059
    -12651.0291,    -23504.6880, -10853.6589
    -12662.6995,    -23509.1037, -10846.4043
    -12674.0968,    -23513.1433, -10839.0465
    -12684.0168,    -23517.2273, -10833.2105
    -12695.1499,    -23521.5356, -10826.3858
    -12706.9844,    -23529.1882, -10822.2038
    -12716.7819,    -23533.7670, -10816.9850
    -12727.1687,    -23538.3970, -10811.2284
    -12739.4015,    -23544.7171, -10805.3156
    -12749.4751,    -23548.4507, -10798.9755
    -12760.8190,    -23553.8046, -10792.9856
    -12770.3139,    -23558.9086, -10788.5947
    -12780.4016,    -23563.1104, -10782.7088
    -12790.6057,    -23566.4622, -10775.8566
